Geneid,Ctr_S1,Ctr_S2,Ctr_S7,Ctr_S13,RS_S6,RS_S9,RS_S12,RS_S16
ENSG00000260997,0,0,0,0,0,0,0,0
ENSG00000106397,3385,3930,3385,4131,4928,2437,3140,2885
ENSG00000232385,0,0,0,0,1,0,0,0
ENSG00000135218,2,0,0,4,5,10,7,1
ENSG00000213394,0,0,0,0,0,0,2,0
ENSG00000244657,0,0,0,0,0,0,0,0
ENSG00000270425,0,0,0,0,0,0,0,0
ENSG00000226744,0,0,1,0,1,0,0,0
ENSG00000286742,0,0,0,0,1,0,0,0
ENSG00000235421,0,0,0,0,0,0,0,0
ENSG00000231859,0,0,0,0,0,0,0,0
ENSG00000238228,5,4,3,3,5,1,4,2
ENSG00000237236,0,0,0,0,0,0,0,0
ENSG00000229982,0,1,0,0,0,0,0,0
ENSG00000236748,0,0,0,0,0,0,0,0
ENSG00000225898,0,0,0,0,0,0,0,0
ENSG00000271368,0,0,0,0,0,0,0,0
ENSG00000223889,0,0,0,0,0,0,0,0
ENSG00000173114,35,213,14,53,134,17,7,47
ENSG00000127920,1124,4074,2439,3322,2938,324,1696,556
ENSG00000075223,2907,7473,5138,6260,8697,4405,7464,6158
ENSG00000146802,291,458,296,369,455,139,210,248
ENSG00000226770,0,0,0,0,0,0,0,0
ENSG00000214342,0,0,0,0,0,0,0,0
ENSG00000232445,2,0,3,8,1,0,0,1
ENSG00000135269,1125,979,634,1065,151,548,317,1001
ENSG00000234304,0,0,0,0,0,0,0,0
ENSG00000205596,1,2,0,0,0,0,0,0
ENSG00000223550,0,0,0,0,0,0,0,0
ENSG00000287011,0,0,0,0,1,0,0,0
ENSG00000232032,0,0,0,0,0,0,0,0
ENSG00000182111,0,0,0,0,1,0,0,0
ENSG00000233607,0,0,0,0,0,0,0,0
ENSG00000135241,513,1158,547,732,943,364,526,499
ENSG00000105854,553,1082,605,801,1413,561,969,1232
ENSG00000279326,0,0,0,0,0,0,0,0
ENSG00000226680,0,0,0,0,0,0,0,0
ENSG00000237813,5,1,1,1,2,2,2,2
ENSG00000243621,0,0,0,0,0,0,0,0
ENSG00000237064,1,2,2,1,0,1,1,0
ENSG00000127990,498,814,630,694,1416,453,593,724
ENSG00000146856,16,8,10,9,15,6,15,21
ENSG00000105971,2122,1155,2074,1535,1642,873,1270,1284
ENSG00000287932,1,0,0,0,0,0,0,0
ENSG00000236460,0,0,0,0,0,0,0,0
ENSG00000243144,0,0,0,0,0,1,1,1
ENSG00000213744,0,0,0,0,0,0,0,0
ENSG00000231556,0,0,0,0,0,0,0,0
ENSG00000239648,0,0,0,0,0,0,0,0
ENSG00000226624,1,2,1,2,0,0,0,0
ENSG00000128590,284,1877,270,405,1286,445,672,720
ENSG00000230520,0,1,0,0,0,0,0,0
ENSG00000230682,0,0,0,0,0,0,0,0
ENSG00000214415,0,0,0,0,0,0,0,0
ENSG00000273489,0,0,2,0,1,1,0,1
ENSG00000237896,1,6,2,0,1,0,0,2
ENSG00000287186,0,0,0,0,0,0,0,0
ENSG00000225572,0,0,0,0,0,0,0,0
ENSG00000225308,1,0,0,0,1,1,1,2
ENSG00000183444,4,1,2,0,1,0,1,0
ENSG00000186676,2,8,6,3,0,2,1,0
ENSG00000205174,0,0,0,0,0,0,0,0
ENSG00000225358,0,0,1,0,0,0,0,0
ENSG00000234387,0,0,0,0,0,0,0,0
ENSG00000213483,0,0,0,0,0,0,0,0
ENSG00000106013,2,0,2,0,8,2,3,1
ENSG00000091128,1,2,2,7,14,1,2,16
ENSG00000240677,0,0,0,0,0,0,0,0
ENSG00000232199,0,0,0,0,1,0,0,0
ENSG00000198839,168,265,184,174,276,101,127,126
ENSG00000167011,1,1,1,0,0,2,0,0
ENSG00000184408,74,29,118,122,73,115,362,82
ENSG00000184903,37,49,50,42,59,17,50,28
ENSG00000146955,0,0,0,0,0,0,0,0
ENSG00000198420,290,695,389,530,567,235,449,445
ENSG00000197157,3933,6257,3799,4837,5571,2513,3579,3470
ENSG00000105880,1,1,0,0,3,0,0,1
ENSG00000196937,604,1125,683,853,727,432,1157,799
ENSG00000081800,0,0,0,0,0,0,0,0
ENSG00000226962,0,0,0,0,0,0,0,0
ENSG00000224899,3,1,1,0,3,0,2,0
ENSG00000214194,434,423,460,424,422,235,388,296
ENSG00000261462,0,0,0,0,0,0,0,0
ENSG00000225583,0,0,0,0,0,0,0,0
ENSG00000211745,0,0,0,0,0,0,0,0
ENSG00000128536,13,10,26,11,17,11,13,12
ENSG00000223886,0,1,1,2,1,0,0,0
ENSG00000231295,0,0,0,0,0,0,0,0
ENSG00000006453,196,95,144,165,172,99,131,172
ENSG00000269955,0,0,0,0,0,0,0,0
ENSG00000234223,0,0,0,0,0,0,0,0
ENSG00000271096,0,0,0,0,0,0,0,0
ENSG00000103200,0,0,0,0,0,0,0,0
ENSG00000226671,1,1,2,0,0,0,2,0
ENSG00000270516,0,0,0,0,0,0,0,0
ENSG00000105967,1,1,1,6,28,2,2,14
ENSG00000165076,0,0,0,0,0,0,0,0
ENSG00000223646,0,2,2,5,2,0,0,12
ENSG00000238072,0,1,0,1,0,1,2,0
ENSG00000284707,0,2,8,0,5,1,12,2
ENSG00000234358,0,0,0,0,0,0,0,0
ENSG00000106049,757,711,585,593,672,459,504,456
ENSG00000235631,0,0,0,3,4,0,0,1
ENSG00000240579,1,0,0,1,0,0,1,0
ENSG00000170632,356,380,389,342,450,215,335,274
ENSG00000213310,0,0,0,0,0,0,0,0
ENSG00000236105,0,0,0,1,0,0,0,0
ENSG00000270997,0,0,0,0,0,0,0,0
ENSG00000059378,199,90,220,175,418,97,93,72
ENSG00000230386,0,0,0,0,0,0,0,0
ENSG00000128567,609,823,2769,2366,195,631,1311,401
ENSG00000237466,0,0,0,0,0,0,0,0
ENSG00000205898,0,0,0,0,0,0,0,0
ENSG00000231923,0,0,0,0,0,0,0,0
ENSG00000126870,237,356,233,143,256,232,242,172
ENSG00000133606,777,959,919,854,1011,576,837,667
ENSG00000227847,0,0,0,0,0,0,0,0
ENSG00000273391,2,1,3,0,2,0,2,3
ENSG00000188883,0,1,0,1,0,0,0,0
ENSG00000127955,263,864,273,253,666,294,328,242
ENSG00000229192,0,0,0,0,0,0,0,0
ENSG00000279265,5,4,6,5,5,2,1,3
ENSG00000188050,1,0,1,0,0,0,0,0
ENSG00000225546,0,1,0,0,0,0,0,0
ENSG00000283063,0,0,0,0,0,0,0,0
ENSG00000234722,0,0,0,0,7,0,1,0
ENSG00000223514,0,0,0,0,0,0,0,0
ENSG00000243574,0,0,0,0,0,0,0,0
ENSG00000128578,199,103,267,205,235,180,342,73
ENSG00000006377,1,0,0,0,0,0,0,0
ENSG00000278894,0,0,0,0,0,0,0,0
ENSG00000127928,0,1,0,0,1,0,0,0
ENSG00000233423,0,0,0,0,0,0,0,0
ENSG00000128513,275,317,307,326,264,134,159,179
ENSG00000228540,0,0,0,0,0,0,0,0
ENSG00000254270,1,1,0,1,0,0,2,0
ENSG00000227573,0,0,0,0,0,0,0,1
ENSG00000243797,0,2,1,1,7,0,0,1
ENSG00000227371,0,0,0,0,0,0,0,0
ENSG00000287592,0,0,0,0,0,1,0,0
ENSG00000286478,0,0,0,0,0,0,0,0
ENSG00000224138,9,10,3,12,2,2,4,8
ENSG00000224545,0,0,0,0,0,0,0,0
ENSG00000231931,0,0,0,0,0,0,0,0
ENSG00000164603,211,381,226,203,432,178,296,225
ENSG00000272219,0,0,0,0,0,0,0,0
ENSG00000241661,0,0,0,0,1,0,0,0
ENSG00000282939,0,0,0,0,0,0,0,0
ENSG00000279086,26,4,7,6,2,8,6,9
ENSG00000229436,0,0,0,0,0,0,0,0
ENSG00000160963,0,0,0,0,0,0,0,0
ENSG00000237754,0,0,0,0,0,0,0,0
ENSG00000227863,0,0,0,0,0,0,0,0
ENSG00000253183,0,1,0,0,0,0,0,0
ENSG00000224547,0,0,0,0,0,0,0,0
ENSG00000170260,95,122,106,90,85,50,61,45
ENSG00000230853,0,0,0,0,1,0,0,0
ENSG00000228742,0,0,0,2,0,0,0,4
ENSG00000228030,0,0,0,0,0,0,0,0
ENSG00000243554,0,2,0,1,1,3,1,0
ENSG00000211716,0,0,0,0,0,0,0,0
ENSG00000106153,1607,2079,1558,2076,1880,831,1409,1078
ENSG00000223948,0,0,0,0,0,0,0,0
ENSG00000231234,0,0,0,0,0,0,0,0
ENSG00000241136,0,0,0,0,0,0,0,0
ENSG00000243889,0,0,0,0,0,0,0,0
ENSG00000279288,0,0,0,0,0,0,0,0
ENSG00000237729,0,1,2,0,1,1,0,1
ENSG00000233951,0,0,1,0,0,0,0,0
ENSG00000224134,0,0,0,0,0,0,0,0
ENSG00000214102,0,0,0,0,1,0,0,1
ENSG00000244701,1,0,0,2,0,1,2,1
ENSG00000213261,0,3,4,4,5,3,0,0
ENSG00000243099,0,0,0,0,0,0,0,0
ENSG00000105929,1,10,5,1,75,1,5,21
ENSG00000225959,0,0,0,0,0,0,0,0
ENSG00000242771,0,0,0,0,0,0,0,0
ENSG00000270729,0,0,0,0,0,0,0,0
ENSG00000232145,0,0,0,0,0,0,0,0
ENSG00000242552,0,0,0,0,0,0,0,0
ENSG00000146918,854,842,1347,1029,424,223,228,133
ENSG00000204946,235,154,212,159,141,119,138,100
ENSG00000185055,2,12,8,6,2,2,5,4
ENSG00000236279,0,0,0,1,0,0,5,1
ENSG00000225559,0,0,0,0,0,0,0,0
ENSG00000211713,0,0,0,0,0,0,0,0
ENSG00000271664,0,2,4,1,0,2,1,0
ENSG00000211710,0,0,0,0,0,0,0,0
ENSG00000232053,0,0,0,0,3,0,0,0
ENSG00000234985,2,1,1,1,4,0,1,0
ENSG00000286722,1,0,1,0,1,0,0,1
ENSG00000224865,0,0,0,0,0,0,0,0
ENSG00000230649,0,0,0,0,0,0,0,0
ENSG00000225647,0,0,0,0,0,0,0,0
ENSG00000106028,825,965,849,946,785,381,616,584
ENSG00000225209,0,0,0,0,0,0,0,0
ENSG00000236238,0,0,0,0,1,0,0,0
ENSG00000273377,0,0,0,0,0,0,0,0
ENSG00000064393,1713,1359,1472,1581,2114,1040,1298,1174
ENSG00000213238,0,0,0,0,0,0,0,0
ENSG00000223721,0,0,0,0,0,0,0,0
ENSG00000128519,0,0,0,0,0,0,0,0
ENSG00000214253,784,1115,735,1057,907,519,667,792
ENSG00000225457,0,0,0,0,0,0,0,0
ENSG00000242280,0,0,0,0,0,0,0,0
ENSG00000214754,0,0,0,0,0,0,0,0
ENSG00000257093,131,193,134,181,113,98,181,166
ENSG00000127362,0,0,1,1,1,0,0,0
ENSG00000241345,0,0,0,0,0,0,0,0
ENSG00000272604,14,38,24,21,16,16,17,12
ENSG00000273138,0,0,0,1,0,0,0,0
ENSG00000243746,1,4,3,5,0,0,1,1
ENSG00000231244,0,1,0,0,0,0,0,0
ENSG00000106025,10,4,13,16,8,7,10,19
ENSG00000285524,0,0,0,0,0,0,0,0
ENSG00000237702,0,0,0,0,0,0,0,0
ENSG00000211714,0,0,0,0,0,0,0,0
ENSG00000226965,0,0,0,0,13,0,0,1
ENSG00000197462,0,0,0,0,1,0,0,0
ENSG00000236395,0,0,0,0,0,0,0,0
ENSG00000270157,6,23,10,20,11,8,14,9
ENSG00000106278,34,1,115,47,2,11,39,5
ENSG00000230189,0,1,0,1,1,3,0,0
ENSG00000211734,0,0,0,0,0,0,0,0
ENSG00000164713,687,876,889,828,1291,635,1101,558
ENSG00000231167,8,5,9,4,5,0,1,7
ENSG00000227471,2,0,0,0,0,1,0,1
ENSG00000239944,0,0,0,0,0,0,0,0
ENSG00000233942,0,0,0,0,0,0,0,0
ENSG00000157800,574,1267,591,1069,850,307,563,665
ENSG00000227968,0,1,1,1,0,0,0,0
ENSG00000231006,0,3,2,0,2,1,0,2
ENSG00000229532,0,0,0,0,0,0,0,0
ENSG00000236503,0,0,0,0,0,0,0,0
ENSG00000239719,1,1,3,7,5,3,4,1
ENSG00000270923,0,1,0,0,1,0,0,0
ENSG00000241258,329,464,387,384,473,192,325,253
ENSG00000287554,0,0,0,0,0,0,0,0
ENSG00000106034,520,552,653,890,1347,463,1204,563
ENSG00000146963,247,269,315,286,215,172,192,160
ENSG00000258223,0,0,0,0,0,0,0,0
ENSG00000236281,0,2,1,4,0,0,1,0
ENSG00000213237,0,2,2,0,0,0,0,0
ENSG00000136286,0,0,0,0,0,0,0,1
ENSG00000122787,1,0,1,0,6,1,0,0
ENSG00000240973,0,0,0,0,0,0,0,0
ENSG00000071243,102,108,120,135,108,71,80,61
ENSG00000240204,7,0,2,2,2,5,13,3
ENSG00000211715,0,0,0,0,0,0,0,0
ENSG00000226066,0,0,0,0,0,0,0,0
ENSG00000204990,0,0,0,0,0,0,0,0
ENSG00000270512,0,0,0,0,0,0,0,0
ENSG00000228775,2,1,2,9,2,2,8,12
ENSG00000127366,1,2,0,1,1,2,5,0
ENSG00000211706,0,0,0,0,0,0,0,0
ENSG00000226660,0,0,0,0,0,0,0,0
ENSG00000002745,0,8,0,7,16,1,0,2
ENSG00000227743,0,0,0,0,0,0,0,0
ENSG00000236928,0,0,0,0,0,0,0,0
ENSG00000224375,0,0,0,0,0,0,0,0
ENSG00000214035,0,1,1,0,0,0,0,0
ENSG00000234224,0,0,0,3,0,4,0,0
ENSG00000225795,0,0,0,1,0,0,0,0
ENSG00000234927,0,0,0,0,0,0,0,0
ENSG00000241926,0,0,0,0,0,0,0,0
ENSG00000172331,399,801,327,532,339,281,273,757
ENSG00000286013,1,1,2,0,6,0,0,1
ENSG00000006530,322,460,343,476,352,185,265,276
ENSG00000234352,0,0,0,0,1,0,0,0
ENSG00000186480,541,2141,1063,784,848,285,500,341
ENSG00000214815,0,0,0,0,0,0,0,0
ENSG00000225918,0,0,0,0,0,0,0,0
ENSG00000244565,0,0,0,0,0,0,0,0
ENSG00000285841,0,0,0,0,0,0,0,0
ENSG00000233263,1,0,0,0,0,0,0,0
ENSG00000272568,1,0,0,0,0,0,0,0
ENSG00000133627,37,67,40,59,75,18,49,46
ENSG00000224354,0,0,0,0,0,0,0,0
ENSG00000233272,0,0,0,0,0,0,0,0
ENSG00000261629,0,0,0,0,0,0,0,0
ENSG00000085662,1088,2743,1257,1385,5812,622,1502,1553
ENSG00000236343,0,0,0,0,0,0,0,0
ENSG00000214128,0,0,0,0,0,0,0,0
ENSG00000286565,0,0,0,0,0,0,0,0
ENSG00000235459,1,1,0,0,1,0,0,1
ENSG00000242736,0,0,0,0,0,0,0,0
ENSG00000242072,0,0,0,0,0,0,0,0
ENSG00000122779,271,310,325,360,1031,159,199,156
ENSG00000211707,0,0,0,0,0,0,0,0
ENSG00000226592,0,0,0,0,0,0,0,0
ENSG00000006459,165,508,223,163,189,121,174,206
ENSG00000183742,2,4,1,1,5,2,8,1
ENSG00000260231,45,79,39,35,45,20,53,22
ENSG00000198074,23,12,12,30,56,14,26,106
ENSG00000236386,0,0,0,0,0,0,0,0
ENSG00000283041,52,71,59,56,53,35,48,44
ENSG00000233517,0,0,0,0,0,0,0,0
ENSG00000234658,0,0,0,0,0,0,0,0
ENSG00000279043,0,0,0,0,0,0,0,0
ENSG00000232968,0,0,0,0,0,0,0,0
ENSG00000237821,1,0,0,1,2,0,0,1
ENSG00000273117,14,26,27,12,28,6,7,12
ENSG00000231839,0,0,0,0,0,1,0,0
ENSG00000241881,0,0,0,0,0,0,0,0
ENSG00000164898,12,9,9,13,7,6,12,10
ENSG00000261570,0,0,1,0,3,0,0,1
ENSG00000226999,0,0,0,0,0,0,0,0
ENSG00000226816,0,0,0,0,2,0,0,0
ENSG00000234071,0,0,0,0,0,0,0,0
ENSG00000106554,617,857,727,770,889,382,566,479
ENSG00000229603,0,0,0,0,0,0,0,0
ENSG00000261624,0,0,0,0,0,0,0,0
ENSG00000106400,689,1167,606,957,1247,451,776,890
ENSG00000230654,0,0,0,0,0,0,0,0
ENSG00000170265,298,436,376,476,347,249,293,260
ENSG00000146966,141,60,54,71,104,291,102,11
ENSG00000261797,0,0,0,0,2,0,0,0
ENSG00000197024,186,257,196,221,210,131,182,130
ENSG00000233417,0,0,0,0,0,0,0,0
ENSG00000261778,0,0,0,0,0,0,0,0
ENSG00000280340,0,0,0,0,0,0,0,0
ENSG00000157703,0,0,0,0,0,0,0,0
ENSG00000236839,0,0,0,0,0,0,0,0
ENSG00000239919,0,0,0,0,0,0,0,0
ENSG00000128585,745,1281,824,934,1220,649,738,593
ENSG00000234995,0,0,0,0,0,0,0,0
ENSG00000158623,462,341,303,479,383,288,213,332
ENSG00000285926,0,0,0,0,0,0,0,0
ENSG00000286407,0,0,0,0,1,2,2,0
ENSG00000231419,0,0,2,29,1,0,4,36
ENSG00000228944,0,0,0,0,0,0,0,0
ENSG00000219445,0,0,0,0,0,0,0,0
ENSG00000106018,0,0,2,1,0,0,0,8
ENSG00000267052,0,2,1,3,11,0,6,2
ENSG00000236195,0,0,0,0,0,0,0,0
ENSG00000230941,0,0,0,0,0,0,0,0
ENSG00000287184,0,0,0,0,0,0,0,0
ENSG00000240499,0,0,2,0,0,0,0,0
ENSG00000215018,1,2,1,0,2,2,2,1
ENSG00000224104,0,0,0,0,0,0,0,0
ENSG00000229435,0,0,0,0,0,0,0,0
ENSG00000213291,0,0,0,0,0,0,0,0
ENSG00000199023,0,1,0,0,0,0,0,0
ENSG00000206895,0,0,0,0,0,0,0,0
ENSG00000264474,0,0,0,0,0,0,0,0
ENSG00000266287,0,0,0,0,0,0,0,0
ENSG00000212422,0,0,0,0,0,0,0,0
ENSG00000201218,0,0,0,0,0,0,0,0
ENSG00000201747,0,0,0,0,0,0,0,0
ENSG00000199470,0,0,0,0,0,0,0,0
ENSG00000201774,0,0,0,0,0,0,0,0
ENSG00000222974,0,0,0,0,0,0,0,0
ENSG00000278569,0,0,0,0,0,0,0,0
ENSG00000199473,0,0,0,0,0,0,0,0
ENSG00000195024,0,0,0,0,0,0,0,0
ENSG00000200753,0,0,0,0,0,0,0,0
ENSG00000221783,0,0,0,0,0,0,0,0
ENSG00000243633,0,0,0,0,0,0,0,0
ENSG00000252041,0,0,0,0,0,0,0,0
ENSG00000212264,0,1,0,0,0,0,0,0
ENSG00000202233,0,0,0,0,0,0,0,0
ENSG00000206877,0,0,0,0,0,0,0,0
ENSG00000207771,0,0,0,0,0,0,0,0
ENSG00000283237,0,0,0,0,0,0,0,0
ENSG00000251999,0,0,0,0,0,0,0,0
ENSG00000202431,0,0,0,0,0,0,0,0
ENSG00000207573,0,0,0,0,0,0,0,0
ENSG00000283461,0,0,0,0,0,0,0,0
ENSG00000241756,0,0,0,0,0,0,0,0
ENSG00000242653,0,0,0,0,0,0,0,0
ENSG00000206947,0,0,0,0,0,0,0,0
ENSG00000221325,0,0,0,0,0,0,0,0
ENSG00000222869,0,0,0,0,0,0,0,0
ENSG00000200113,0,0,0,0,0,0,0,0
ENSG00000201566,0,0,0,0,0,0,0,0
ENSG00000264069,0,0,0,0,0,0,0,0
ENSG00000252983,0,0,0,0,0,0,0,0
ENSG00000223258,0,0,0,0,0,0,0,0
ENSG00000206838,1,0,3,0,1,0,1,0
ENSG00000201772,1,1,5,2,1,0,1,1
ENSG00000200656,0,0,0,0,0,0,0,0
ENSG00000277184,0,0,0,0,0,0,0,0
ENSG00000222154,0,0,0,0,0,0,0,0
ENSG00000242650,0,0,0,0,0,0,0,0
ENSG00000222355,0,0,0,0,0,0,0,0
ENSG00000199629,0,0,0,0,0,0,0,0
ENSG00000206603,1,0,2,0,1,0,0,0
ENSG00000207168,0,0,0,0,0,0,0,0
ENSG00000200471,0,0,0,0,0,0,0,0
ENSG00000223330,0,0,0,0,0,0,0,0
ENSG00000202296,0,0,0,0,0,0,0,0
ENSG00000253028,0,0,0,0,0,0,0,0
ENSG00000207443,0,0,0,0,0,0,0,0
ENSG00000199231,0,0,0,0,0,0,0,0
ENSG00000206634,0,2,2,1,0,0,0,0
ENSG00000206785,0,0,0,0,0,0,0,0
ENSG00000200670,0,0,0,0,0,0,0,0
ENSG00000252423,0,0,0,0,0,0,0,0
ENSG00000222428,0,0,0,0,0,0,0,0
ENSG00000201560,0,0,0,0,0,0,0,0
ENSG00000200189,0,0,0,0,0,0,0,0
ENSG00000252126,0,0,0,0,0,0,0,0
ENSG00000200786,0,0,0,0,0,0,0,0
ENSG00000244392,0,0,0,0,0,0,0,0
ENSG00000206818,0,0,0,0,0,0,0,0
ENSG00000200397,0,0,0,0,0,0,0,0
ENSG00000278236,0,0,1,1,0,1,0,0
ENSG00000240347,0,0,0,0,0,0,0,0
ENSG00000239075,0,0,0,0,0,0,0,0
ENSG00000206763,0,0,0,0,0,0,0,0
ENSG00000222220,0,0,0,0,0,0,0,0
ENSG00000265423,0,0,0,0,0,0,0,0
ENSG00000201607,0,0,0,0,0,0,0,0
ENSG00000239030,0,0,0,0,0,0,0,0
ENSG00000199475,0,0,0,0,0,0,0,0
ENSG00000266318,0,0,0,0,0,0,0,0
ENSG00000266668,0,0,0,0,0,0,0,0
ENSG00000202281,0,0,0,0,0,0,0,0
ENSG00000207045,0,0,0,0,0,0,0,0
ENSG00000207115,0,0,0,0,0,0,0,0
ENSG00000277946,0,0,0,0,0,0,0,0
ENSG00000252872,0,0,0,0,0,0,0,0
ENSG00000274409,0,0,0,0,0,0,0,0
ENSG00000208025,0,0,0,0,0,0,0,0
ENSG00000277124,0,0,0,0,0,0,0,0
ENSG00000274709,0,0,0,0,0,0,0,0
ENSG00000207094,0,0,0,0,0,0,0,0
ENSG00000244318,0,0,0,0,0,0,0,0
ENSG00000207454,0,0,0,0,0,0,0,0
ENSG00000252824,0,0,0,0,0,0,0,0
ENSG00000251978,0,0,0,0,0,0,0,0
ENSG00000199224,0,0,0,0,0,0,0,0
ENSG00000202377,0,0,0,0,0,0,0,0
ENSG00000252023,0,0,0,0,0,0,0,0
ENSG00000252704,0,0,0,0,0,0,0,0
ENSG00000212628,0,0,0,0,0,0,0,0
ENSG00000207090,0,0,0,0,0,0,0,0
ENSG00000264425,0,3,5,0,1,0,0,0
ENSG00000222346,0,0,0,0,0,0,0,0
ENSG00000213167,0,0,0,0,0,0,0,0
ENSG00000271739,0,0,0,0,0,0,0,0
ENSG00000202225,0,0,0,0,0,0,0,0
ENSG00000284135,0,0,0,0,0,0,0,0
ENSG00000201465,0,0,0,0,0,0,0,0
ENSG00000272393,0,0,0,0,0,0,0,0
ENSG00000252820,0,0,0,0,0,0,0,0
ENSG00000199971,0,0,0,0,0,0,0,0
ENSG00000222514,0,0,0,0,0,0,0,0
ENSG00000284028,0,0,0,0,0,0,0,0
ENSG00000206705,0,0,0,0,0,0,0,0
ENSG00000252332,0,0,0,0,0,0,0,0
ENSG00000199846,0,0,0,0,0,1,0,0
ENSG00000199764,0,0,0,0,0,0,0,0
ENSG00000212153,0,0,0,0,0,0,0,0
ENSG00000199283,0,0,0,0,0,0,0,0
ENSG00000223212,0,0,0,0,0,0,0,0
ENSG00000223113,0,0,0,0,0,0,0,0
ENSG00000202472,0,0,0,0,0,0,0,0
ENSG00000252188,0,0,0,0,0,0,0,0
ENSG00000251728,0,0,0,0,0,0,0,0
ENSG00000252523,0,0,0,0,0,0,0,0
ENSG00000200673,0,0,0,0,0,0,0,0
ENSG00000273444,0,0,0,0,0,0,0,0
ENSG00000270577,0,0,0,0,0,0,0,0
ENSG00000168303,203,231,234,212,190,90,173,174
ENSG00000199273,0,0,0,0,0,0,0,0
ENSG00000248711,0,0,0,0,0,0,0,1
ENSG00000203446,1,0,0,1,15,0,8,2
ENSG00000227658,0,0,0,0,0,0,0,0
ENSG00000105856,360,662,430,415,562,343,462,445
ENSG00000272072,2,1,2,2,1,3,0,4
ENSG00000228341,0,0,0,0,0,0,0,0
ENSG00000172209,0,0,0,0,1,0,0,0
ENSG00000154415,0,0,0,0,0,0,0,0
ENSG00000236580,0,0,0,0,0,0,0,0
ENSG00000224595,0,0,0,0,0,0,0,0
ENSG00000282859,0,0,0,0,0,0,0,0
ENSG00000202334,0,0,0,0,0,0,0,0
ENSG00000272230,0,0,0,0,0,0,0,0
ENSG00000204960,0,0,0,0,0,0,0,0
ENSG00000218672,0,0,0,0,0,0,0,0
ENSG00000260426,0,0,0,0,0,0,0,0
ENSG00000288051,0,0,0,0,0,0,0,0
ENSG00000236544,0,0,0,0,0,0,0,0
ENSG00000164778,1,0,1,0,0,1,0,0
ENSG00000227365,0,0,0,0,0,0,0,0
ENSG00000175741,0,1,4,2,3,0,3,2
ENSG00000242855,0,0,0,0,0,0,0,0
ENSG00000259826,6,8,7,6,0,3,5,3
ENSG00000175600,40,45,30,75,54,20,41,143
ENSG00000232458,0,0,0,0,0,0,0,0
ENSG00000224017,0,0,0,0,0,0,0,1
ENSG00000258227,0,0,0,0,11,0,0,0
ENSG00000257138,0,0,0,0,0,0,0,0
ENSG00000207214,0,0,0,0,0,0,0,0
ENSG00000279419,1,0,0,0,0,0,0,0
ENSG00000170775,8,111,5,28,147,1,8,4
ENSG00000275356,0,0,0,0,0,0,0,0
ENSG00000231087,0,0,0,0,0,0,0,0
ENSG00000225703,0,0,0,0,0,0,0,0
ENSG00000201885,0,0,0,0,0,0,0,0
ENSG00000201959,0,0,0,0,0,0,0,0
ENSG00000259628,0,0,0,0,0,0,0,0
ENSG00000225726,0,0,0,0,0,0,0,0
ENSG00000213542,2,1,3,0,0,0,1,1
ENSG00000265479,0,0,0,0,0,0,0,0
ENSG00000186704,1,0,0,1,0,0,0,0
ENSG00000242435,0,0,0,0,0,0,0,0
ENSG00000241350,0,0,0,0,0,0,0,0
ENSG00000233448,0,0,0,0,0,0,0,0
ENSG00000272968,0,0,0,0,0,0,0,0
ENSG00000270822,0,1,1,0,0,0,0,0
ENSG00000273313,0,0,0,0,0,0,0,0
ENSG00000196204,119,107,104,93,92,74,91,45
ENSG00000288620,0,0,0,0,0,0,0,0
ENSG00000288633,0,0,0,0,0,0,0,0
ENSG00000168090,1671,2043,1737,2199,1766,716,1085,1007
ENSG00000207547,2,2,4,2,1,0,0,1
ENSG00000207757,0,0,0,0,0,0,0,0
ENSG00000208036,0,0,0,0,0,0,0,0
ENSG00000242798,1,0,0,0,0,1,0,0
ENSG00000166997,228,283,262,294,283,153,259,250
ENSG00000214309,10,20,14,30,20,10,22,16
ENSG00000235077,0,0,0,0,0,0,0,0
ENSG00000214142,0,0,0,1,0,0,0,0
ENSG00000146826,183,262,211,257,285,145,232,225
ENSG00000284518,1,0,0,0,0,0,1,0
ENSG00000197093,157,37,143,93,242,71,54,30
ENSG00000213420,15,32,26,29,26,18,10,9
ENSG00000201913,0,0,0,0,0,0,0,0
ENSG00000272752,0,0,0,0,0,0,1,0
ENSG00000235333,0,0,0,0,0,0,0,0
ENSG00000284012,0,0,0,0,0,0,0,0
ENSG00000287631,0,0,0,0,0,0,0,0
ENSG00000241357,1,0,0,0,0,0,0,0
ENSG00000160813,39,51,54,76,65,26,39,39
ENSG00000240211,0,1,0,1,2,0,0,0
ENSG00000185955,2,1,2,2,5,3,2,3
ENSG00000286938,0,0,0,0,0,0,0,0
ENSG00000207204,0,0,0,0,0,0,0,0
ENSG00000266019,0,0,0,0,0,0,0,0
ENSG00000286305,0,3,4,2,0,1,1,0
ENSG00000238109,0,0,1,2,0,1,1,0
ENSG00000284840,0,0,0,0,0,0,0,0
ENSG00000188693,0,1,1,0,2,0,0,0
ENSG00000243107,2,0,1,2,1,0,1,1
ENSG00000200769,0,0,0,0,0,0,0,0
ENSG00000221520,0,0,0,0,0,0,0,0
ENSG00000230101,0,0,0,0,0,0,0,0
ENSG00000286458,0,0,1,0,0,0,0,0
ENSG00000235427,3,0,3,0,0,0,1,0
ENSG00000105810,970,1979,885,1605,1008,804,975,2508
ENSG00000164500,0,0,0,0,0,0,0,0
